4.599000000000000199e+01 2.700000000000000000e+01
4.599000000000000199e+01 2.800000000000000000e+01
4.500000000000000000e+01 2.898999999999999844e+01
4.499000000000000199e+01 2.900000000000000000e+01
4.499000000000000199e+01 3.000000000000000000e+01
4.400000000000000000e+01 3.098999999999999844e+01
4.399000000000000199e+01 3.100000000000000000e+01
4.399000000000000199e+01 3.200000000000000000e+01
4.399000000000000199e+01 3.300000000000000000e+01
4.399000000000000199e+01 3.400000000000000000e+01
4.399000000000000199e+01 3.500000000000000000e+01
4.399000000000000199e+01 3.600000000000000000e+01
4.399000000000000199e+01 3.700000000000000000e+01
4.399000000000000199e+01 3.800000000000000000e+01
4.399000000000000199e+01 3.900000000000000000e+01
4.399000000000000199e+01 4.000000000000000000e+01
4.399000000000000199e+01 4.100000000000000000e+01
4.399000000000000199e+01 4.200000000000000000e+01
4.399000000000000199e+01 4.300000000000000000e+01
4.399000000000000199e+01 4.400000000000000000e+01
4.400000000000000000e+01 4.400999999999999801e+01
4.499000000000000199e+01 4.500000000000000000e+01
4.499000000000000199e+01 4.600000000000000000e+01
4.499000000000000199e+01 4.700000000000000000e+01
4.500000000000000000e+01 4.700999999999999801e+01
4.599000000000000199e+01 4.800000000000000000e+01
4.599000000000000199e+01 4.900000000000000000e+01
4.600000000000000000e+01 4.900999999999999801e+01
4.700000000000000000e+01 4.900999999999999801e+01
4.799000000000000199e+01 5.000000000000000000e+01
4.800000000000000000e+01 5.000999999999999801e+01
4.899000000000000199e+01 5.100000000000000000e+01
4.899000000000000199e+01 5.200000000000000000e+01
4.900000000000000000e+01 5.200999999999999801e+01
4.999000000000000199e+01 5.300000000000000000e+01
5.000000000000000000e+01 5.300999999999999801e+01
5.099000000000000199e+01 5.400000000000000000e+01
5.100000000000000000e+01 5.400999999999999801e+01
5.199000000000000199e+01 5.500000000000000000e+01
5.200000000000000000e+01 5.500999999999999801e+01
5.299000000000000199e+01 5.600000000000000000e+01
5.300000000000000000e+01 5.600999999999999801e+01
5.399000000000000199e+01 5.700000000000000000e+01
5.400000000000000000e+01 5.700999999999999801e+01
5.500000000000000000e+01 5.700999999999999801e+01
5.599000000000000199e+01 5.800000000000000000e+01
5.600000000000000000e+01 5.800999999999999801e+01
5.700000000000000000e+01 5.800999999999999801e+01
5.800000000000000000e+01 5.800999999999999801e+01
5.900000000000000000e+01 5.800999999999999801e+01
5.999000000000000199e+01 5.900000000000000000e+01
6.000000000000000000e+01 5.900999999999999801e+01
6.100000000000000000e+01 5.900999999999999801e+01
6.200000000000000000e+01 5.900999999999999801e+01
6.299000000000000199e+01 6.000000000000000000e+01
6.300000000000000000e+01 6.000999999999999801e+01
6.400000000000000000e+01 6.000999999999999801e+01
6.500000000000000000e+01 6.000999999999999801e+01
6.600000000000000000e+01 6.000999999999999801e+01
6.700000000000000000e+01 6.000999999999999801e+01
6.701000000000000512e+01 6.000000000000000000e+01
6.800000000000000000e+01 5.900999999999999801e+01
6.900000000000000000e+01 5.900999999999999801e+01
7.000000000000000000e+01 5.900999999999999801e+01
7.100000000000000000e+01 5.900999999999999801e+01
7.200000000000000000e+01 5.900999999999999801e+01
7.300000000000000000e+01 5.900999999999999801e+01
7.301000000000000512e+01 5.900000000000000000e+01
7.400000000000000000e+01 5.800999999999999801e+01
7.500000000000000000e+01 5.800999999999999801e+01
7.501000000000000512e+01 5.800000000000000000e+01
7.600000000000000000e+01 5.700999999999999801e+01
7.700000000000000000e+01 5.700999999999999801e+01
7.701000000000000512e+01 5.700000000000000000e+01
7.800000000000000000e+01 5.600999999999999801e+01
7.900000000000000000e+01 5.600999999999999801e+01
7.901000000000000512e+01 5.600000000000000000e+01
8.000000000000000000e+01 5.500999999999999801e+01
8.100000000000000000e+01 5.500999999999999801e+01
8.101000000000000512e+01 5.500000000000000000e+01
8.200000000000000000e+01 5.400999999999999801e+01
8.201000000000000512e+01 5.400000000000000000e+01
8.300000000000000000e+01 5.300999999999999801e+01
8.400000000000000000e+01 5.300999999999999801e+01
8.401000000000000512e+01 5.300000000000000000e+01
8.500000000000000000e+01 5.200999999999999801e+01
8.501000000000000512e+01 5.200000000000000000e+01
8.600000000000000000e+01 5.100999999999999801e+01
8.601000000000000512e+01 5.100000000000000000e+01
8.700000000000000000e+01 5.000999999999999801e+01
8.701000000000000512e+01 5.000000000000000000e+01
8.800000000000000000e+01 4.900999999999999801e+01
8.801000000000000512e+01 4.900000000000000000e+01
8.900000000000000000e+01 4.800999999999999801e+01
8.901000000000000512e+01 4.800000000000000000e+01
8.901000000000000512e+01 4.700000000000000000e+01
9.000000000000000000e+01 4.600999999999999801e+01
9.001000000000000512e+01 4.600000000000000000e+01
9.001000000000000512e+01 4.500000000000000000e+01
9.100000000000000000e+01 4.400999999999999801e+01
9.101000000000000512e+01 4.400000000000000000e+01
9.101000000000000512e+01 4.300000000000000000e+01
9.101000000000000512e+01 4.200000000000000000e+01
9.200000000000000000e+01 4.100999999999999801e+01
9.201000000000000512e+01 4.100000000000000000e+01
